Variable_Level Variable_Size Variable_Capacity Contribution_0 Contribution_1 Mutability_0 Mutability_1 Mutability_2 Capacity_1 Capacity_2
2 24 1 0.996 0.004 31.182 0.000 0.000 1.000 1.000
2 24 1 0.999 0.001 5.909 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 74.455 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 87.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 42.909 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 36.182 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 62.909 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 31.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 39.636 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 17.091 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 49.909 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 57.364 0.000 0.000 1.000 1.000
2 24 1 0.999 0.001 12.909 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 36.182 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 56.273 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 22.727 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 60.727 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 65.909 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 24.909 0.000 0.000 1.000 1.000
2 24 1 0.999 0.001 7.000 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 92.909 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 19.000 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 50.182 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 47.364 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 37.000 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 45.000 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 27.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 27.818 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 18.000 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 45.182 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 41.909 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 24.818 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 29.909 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 30.091 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 47.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 30.273 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 57.818 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 16.000 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 21.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 49.909 0.000 0.000 1.000 1.000
2 24 1 0.989 0.011 65.091 0.000 0.000 1.000 1.000
2 24 1 0.989 0.011 58.182 0.000 0.000 1.000 1.000
2 24 1 0.998 0.002 24.091 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 54.909 0.000 0.000 1.000 1.000
2 24 1 0.999 0.001 12.000 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 23.182 0.000 0.000 1.000 1.000
2 24 1 1.000 0.000 0.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 41.182 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 29.818 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 44.727 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 42.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 62.182 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 88.636 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 49.091 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 86.727 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 23.182 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 15.091 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 33.000 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 20.091 0.000 0.000 1.000 1.000
2 24 1 0.992 0.008 80.182 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 40.091 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 33.182 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 41.818 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 62.000 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 18.091 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 49.727 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 33.000 0.000 0.000 1.000 1.000
2 24 1 0.992 0.008 73.455 0.000 0.000 1.000 1.000
2 24 1 0.991 0.009 29.091 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 21.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 24.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 54.455 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 30.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 67.909 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 67.000 0.000 0.000 1.000 1.000
2 24 1 0.994 0.006 58.091 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 58.273 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 44.182 0.000 0.000 1.000 1.000
2 24 1 0.990 0.010 66.182 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 18.818 0.000 0.000 1.000 1.000
2 24 1 0.996 0.004 41.182 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 39.727 0.000 0.000 1.000 1.000
2 24 1 0.995 0.005 31.909 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 29.091 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 20.000 0.000 0.000 1.000 1.000
2 24 1 0.993 0.007 45.818 0.000 0.000 1.000 1.000
2 24 1 0.997 0.003 24.909 0.000 0.000 1.000 1.000
2 24 1 0.989 0.011 98.273 0.000 0.000 1.000 1.000
